qid,docno,score,rank
11,3814,0.43867083970948784,64
11,3824,0.4291691155136278,65
11,5316,0.41636239216907045,66
11,3812,0.41048742624118595,67
11,3826,0.40851362283239906,68
11,4984,0.40525809713054367,69
11,3403,0.3730642430330956,70
11,4878,0.36300444288606504,71
11,4671,0.3629386541093811,72
11,5313,0.34828207812275447,73
11,3397,0.34428249962245605,74
11,4794,0.32481790053619564,75
11,3835,0.3234519798630049,76
11,3638,0.3196636635824328,77
11,4378,0.30204099720844096,78
11,4796,0.2902160015357838,79
11,3614,0.28868008448974847,80
11,3632,0.2867594136359772,81
11,4785,0.2506682981463383,82
11,3623,0.23288701838019965,83
11,4379,0.22480140415127262,84
11,4786,0.21520050480638026,85
11,4988,0.2055225399525138,86
11,4381,0.20344590638718368,87
11,2886,0.19199451826709613,88
11,3615,0.19105055151585149,89
11,4978,0.19103405681840907,90
11,3815,0.19047461315750266,91
11,4669,0.18778851643582614,92
11,5312,0.18099060385868576,93
11,3622,0.17906326844118597,94
11,4975,0.11342849852257178,95
11,3619,0.11249999999999999,96
11,4792,0.08348075664059691,97
11,3625,0.06475164966330535,98
11,3628,0.04195320022878412,99
11,3621,0.010992493681360448,100
12,3205,0.8720304933804943,1
12,2989,0.8665290739411342,2
12,3217,0.836841393054083,3
12,3000,0.7574586659717609,4
12,3213,0.6287920591222522,5
12,3220,0.6244248880328969,6
12,4368,0.536402085365179,7
12,4362,0.508496838077729,8
12,2993,0.491047397843371,9
12,3791,0.4861656421019103,10
12,4377,0.47697223539523775,11
12,3208,0.46956424207460923,12
12,2947,0.46224517448509017,13
12,4365,0.45656254008999264,14
12,3206,0.44288055057398945,15
12,3219,0.436293855745446,16
12,2998,0.4116750059135197,17
12,3221,0.38692646544650267,18
12,2996,0.3828341842808044,19
12,2999,0.37355245057760994,20
12,2991,0.34032667073618394,21
12,2986,0.32945177980978785,22
12,3212,0.3230168700646087,23
12,4804,0.3136023832817992,24
12,4232,0.3105197684990502,25
12,2990,0.305307172799639,26
12,2994,0.2922340094843109,27
12,3214,0.28698780919828354,28
12,3211,0.2822635311338466,29
12,5471,0.27878539311398576,30
12,4229,0.2769220023711193,31
12,5346,0.27624720632483235,32
12,4842,0.27540022407146,33
12,3904,0.27472887944559016,34
12,4951,0.2743657771066105,35
12,4832,0.271898828966481,36
12,4841,0.2701992419249865,37
12,3747,0.2680717521560944,38
12,3001,0.2657346452165196,39
12,4893,0.2571748310904895,40
12,3281,0.2546200763430475,41
12,3207,0.25096391978871035,42
12,2826,0.24608101827463724,43
12,3222,0.2427841870651971,44
12,2836,0.236399533578043,45
12,3209,0.23553845142127494,46
12,5569,0.2342817194154969,47
12,4374,0.23376765302291436,48
12,4359,0.2235234983921687,49
12,4799,0.22291729426242363,50
12,3223,0.22174742369472503,51
12,3186,0.2200696323063807,52
12,5363,0.21683335702491977,53
12,4902,0.21421421208599617,54
12,5430,0.20969412149354336,55
12,3752,0.2076401875364069,56
12,2843,0.20609708652225348,57
12,3210,0.20417287246526797,58
12,4939,0.2009291460325986,59
12,2850,0.2005771539371938,60
12,4938,0.1989468761218954,61
12,4840,0.19682676940284227,62
12,4101,0.19304992507253999,63
12,3512,0.19028209035332921,64
12,4081,0.18444595947856046,65
12,5104,0.177834512992065,66
12,5098,0.1773459256704373,67
12,4491,0.1762381443429002,68
12,4389,0.1753406103459616,69
12,3765,0.16769833876018314,70
12,4132,0.16731314672448175,71
12,4106,0.16422224641129934,72
12,3330,0.15996565983279273,73
12,3129,0.15946550918963234,74
12,3625,0.15354333750983845,75
12,3608,0.15285667810336964,76
12,3146,0.15120924240814546,77
12,3328,0.1482978777360206,78
12,5312,0.14784505998089537,79
12,5273,0.14564201858759962,80
12,3631,0.14289444101197774,81
12,3141,0.1410263590287669,82
12,3716,0.13716459381437562,83
12,5572,0.1355335590231485,84
12,4412,0.1306230888042706,85
12,5260,0.1260149251720357,86
12,4901,0.11942420551127601,87
12,3097,0.11796623792527067,88
12,4364,0.11473724510230049,89
12,4881,0.11013698060170399,90
12,4592,0.10994506606488513,91
12,4204,0.10991525978216674,92
12,4580,0.10752614858618303,93
12,4736,0.10108031511256155,94
12,3707,0.08980216676584948,95
12,2841,0.08250731589219898,96
12,5406,0.08229407691744328,97
12,4743,0.04388482275398649,98
12,4564,0.03425695981747765,99
12,4843,0.02261512807149974,100
13,3104,0.8643480909829406,1
13,4879,0.610303202502867,2
13,3102,0.5202813722902477,3
13,3840,0.5004043992529197,4
13,4420,0.492875083138525,5
13,5605,0.4794507317724645,6
13,4809,0.46846794235865746,7
13,3146,0.42317639446102107,8
13,4320,0.4003657646380074,9
13,3108,0.39205631787439005,10
13,2859,0.3859148753741344,11
13,5231,0.38412304491387905,12
13,3585,0.3817453499745714,13
13,4321,0.374999292738804,14
13,3631,0.3736812237696659,15
13,3330,0.36841043916444494,16
13,4323,0.36834684317044114,17
13,3829,0.36439581828485546,18
13,4102,0.3573022206464358,19
13,3633,0.35522721932530243,20
13,5293,0.35212754388492284,21
13,3718,0.3485496847679422,22
13,3534,0.3446451173978529,23
13,3614,0.34245346957626066,24
13,4592,0.34183730242540816,25
13,4832,0.338457396875469,26
13,3372,0.3371081678431958,27
13,3632,0.3348190193912153,28
13,5335,0.33184736678586585,29
13,3625,0.33118694649756303,30
13,2850,0.32885581191231206,31
13,3819,0.3276924046120864,32
13,3576,0.32595557609652626,33
13,3118,0.3200752447919126,34
13,3564,0.319136064470823,35
13,5363,0.31631350544451736,36
13,3241,0.31506610650222683,37
13,4792,0.31239390456882254,38
13,5279,0.3091023390841672,39
13,3239,0.30844668386124297,40
13,2849,0.3075402283128891,41
13,5413,0.30260410127539195,42
13,5536,0.30219433192304646,43
13,3723,0.3015444678656307,44
13,3264,0.29692551584142685,45
13,5298,0.28515692754698696,46
13,3063,0.2816178331315424,47
13,3615,0.27896621040895736,48
13,5474,0.2770646204628442,49
13,3621,0.2763049129834206,50
13,2851,0.27592734627021664,51
13,5299,0.27358451333815137,52
13,2912,0.2667396184223191,53
13,3717,0.2637431148018032,54
13,3198,0.2554378343534572,55
13,5476,0.2539200714045544,56
13,5217,0.25378633526745453,57
13,3638,0.25243623286983796,58
13,3203,0.24663725615183832,59
13,5050,0.2446017421490483,60
13,3096,0.2440664824796413,61
13,5584,0.23120486453468522,62
13,4271,0.2310685241048632,63
13,2836,0.2257122781671338,64
13,5198,0.22060290365813812,65
13,3537,0.21914148045947873,66
13,2955,0.21466117151442934,67
13,3550,0.2128157408973303,68
13,3628,0.21177364739845606,69
13,3572,0.20895179032535025,70
13,3061,0.2089242900918936,71
13,3539,0.2085259339332169,72
13,2838,0.2061541231410079,73
13,4509,0.20222914878651987,74
13,4098,0.19237997456317435,75
13,3098,0.1920389926888708,76
13,3193,0.19190386159953723,77
13,4862,0.18456159174018236,78
13,3328,0.18314351524829867,79
13,3401,0.18277032917814062,80
13,5567,0.17160390176782436,81
13,3189,0.15377122739335647,82
13,3324,0.15092872787566747,83
13,3014,0.14938257924165455,84
13,4734,0.14911453614616663,85
13,4472,0.14491054955614957,86
13,3722,0.13606698210985393,87
13,5251,0.133613387738804,88
13,4975,0.13092570854018143,89
13,3210,0.128423023569908,90
13,4680,0.12411106871776983,91
13,4220,0.11764758808064624,92
13,5116,0.10301652505740917,93
13,3060,0.1019993618431992,94
13,4520,0.0938011700823074,95
13,4108,0.07038986881929532,96
13,3265,0.03484066672135001,97
13,3987,0.031983156101877894,98
13,3681,0.027524631588017916,99
13,3927,0.01445318910029548,100
14,4714,1.0,1
14,4870,0.8144691541062489,2
14,2829,0.7487476632914657,3
14,4867,0.7337932911115077,4
14,3337,0.6671216753965721,5
14,2828,0.6590582859893281,6
14,4438,0.518652303796092,7
14,4713,0.468784461326342,8
14,3836,0.45724912254400896,9
14,4717,0.4301007862255133,10
14,3632,0.4184252440484012,11
14,5146,0.4085420582165591,12
14,3298,0.4069468938432611,13
14,2830,0.40672379890936494,14
14,3104,0.4050378351822841,15
14,4657,0.40388538858241274,16
14,2850,0.40349883364092354,17
14,3740,0.40338823256571804,18
14,2980,0.4030817108171608,19
14,2849,0.4007861800294112,20
14,2840,0.3988514955069325,21
14,4708,0.39884527022368343,22
14,4715,0.3924358489305134,23
14,4057,0.39096995515398936,24
14,3308,0.39042833321362735,25
14,5366,0.386664505748911,26
14,3845,0.3857932027957964,27
14,4880,0.3844660984150706,28
14,3198,0.3843948862524839,29
14,3757,0.3800971278954878,30
14,3633,0.3736813462195883,31
14,4604,0.37349092038848664,32
14,3302,0.3626299642540726,33
14,4707,0.36180318318639126,34
14,2851,0.35998439092797274,35
14,3222,0.3597229286620973,36
14,4862,0.3516979280397169,37
14,3736,0.34807608191577755,38
14,3324,0.3471524864355088,39
14,4655,0.34660835443400273,40
14,3621,0.3427664070175853,41
14,4868,0.34238064692304093,42
14,4661,0.34200526249742047,43
14,4869,0.3370661352758136,44
14,3727,0.3295568684236597,45
14,5452,0.3274945396254833,46
14,5602,0.3272531837402459,47
14,3596,0.32678190150936265,48
14,3534,0.3265707727713038,49
14,5465,0.3261777493542749,50
14,3026,0.3252033618623755,51
14,2831,0.31211072368152093,52
14,3563,0.3105052057520778,53
14,3299,0.305377798938648,54
14,4930,0.2979069629153319,55
14,3139,0.29645244856112957,56
14,3311,0.2922482936098384,57
14,5410,0.2916717192223252,58
14,3148,0.2894601309598343,59
14,3368,0.2886952128000526,60
14,4321,0.2877514950437202,61
14,4703,0.2857419478077435,62
14,4704,0.2840312882249252,63
14,3051,0.2839117159400513,64
14,4878,0.2833604170658401,65
14,4705,0.28319760316092607,66
14,4319,0.2824864311400429,67
14,5503,0.28017009020058153,68
14,4671,0.2790861158506263,69
14,3096,0.27525613661969844,70
14,4932,0.2710598294192905,71
14,4709,0.27039910480331025,72
14,3717,0.26359272182614657,73
14,5393,0.263369131842277,74
14,3724,0.2622856651192411,75
14,4865,0.2491396034203957,76
14,4143,0.24356200426035468,77
14,3572,0.2424831283863173,78
14,3330,0.24206598822467001,79
14,4623,0.2390575451811885,80
14,4508,0.2380336996981275,81
14,4598,0.23494502299813702,82
14,3075,0.22745136338250363,83
14,4439,0.21924350959208933,84
14,3191,0.21810777760940464,85
14,5253,0.21539914636958138,86
14,3102,0.20742820015990032,87
14,5455,0.2061428049586094,88
14,3303,0.2042196145193652,89
14,4497,0.20115697883876038,90
14,4872,0.19930050226591173,91
14,5167,0.19253967170102937,92
14,5406,0.1874827974501938,93
14,4656,0.18495215111662544,94
14,3085,0.17528459280838593,95
14,4539,0.16659802017300018,96
14,3537,0.1603077419885403,97
14,5555,0.12674576976167845,98
14,5383,0.10245595575212972,99
14,5514,0.08281461876119468,100
2,5585,0.8232311959180354,1
2,4673,0.7395286961725669,2
2,5593,0.723434004474273,3
2,5512,0.6914282920953063,4
2,4674,0.6898040561575924,5
2,5581,0.6800585000082484,6
2,5601,0.6783329072490643,7
2,3844,0.6656986520401006,8
2,5600,0.6628191424758998,9
2,5393,0.6358230593287594,10
2,5392,0.6124242019762001,11
2,3592,0.5881553014065035,12
2,3782,0.5848178625949915,13
2,3572,0.5773272665349958,14
2,4675,0.5709331258696762,15
2,2895,0.5686917355939369,16
2,5599,0.5646046239297667,17
2,5594,0.5566881334310445,18
2,5510,0.5563378069434323,19
2,5081,0.5505284464418818,20
2,4682,0.5340432232695371,21
2,5391,0.5274003142751239,22
2,3549,0.5211397561354552,23
2,5198,0.4971276971590863,24
2,3845,0.49118752504191254,25
2,2898,0.4885234132928519,26
2,5504,0.4830948445478317,27
2,5082,0.480339393585707,28
2,3775,0.4676287750446534,29
2,5505,0.43990615884504897,30
2,4592,0.43717531620069483,31
2,5584,0.4284350779738677,32
2,3570,0.4158118491127905,33
2,5503,0.4088086692733674,34
2,4271,0.39995464654270824,35
2,4388,0.39908861425820547,36
2,3596,0.3949813063143878,37
2,4505,0.3901697558312133,38
2,3554,0.38938631394777373,39
2,4680,0.3863927082266875,40
2,4461,0.38352542263068584,41
2,4462,0.38070694133122185,42
2,4586,0.37663928615886755,43
2,3067,0.37196733472874094,44
2,4681,0.37184757574790644,45
2,3780,0.3658809577303345,46
2,4679,0.3590781624144452,47
2,5506,0.35821926835152423,48
2,4318,0.3521402682052118,49
2,5611,0.35019803870532445,50
2,3836,0.348696864985458,51
2,4376,0.34538759131075114,52
2,3536,0.34503606800531517,53
2,4510,0.33781481405964936,54
2,3147,0.3320840374406606,55
2,5602,0.3252576363400721,56
2,4591,0.3240496275997027,57
2,5300,0.3142817362274495,58
2,4676,0.30447813105636606,59
2,5398,0.302593234230311,60
2,3548,0.29556502005888896,61
2,3379,0.29373575401771235,62
2,3070,0.28467447360115045,63
2,5511,0.26078126975190713,64
2,4081,0.2603983527007252,65
2,5610,0.2370723291791918,66
2,5329,0.23475291340796314,67
2,3533,0.22648785697273188,68
2,5596,0.21235809046560467,69
2,3563,0.2115524568634643,70
2,4400,0.21155163453480763,71
2,5605,0.20557015216704616,72
2,5291,0.19826035635971154,73
2,3545,0.18597195739554298,74
2,5516,0.17776321435655212,75
2,4082,0.17316856866984973,76
2,3722,0.16457331306877307,77
2,3841,0.15169687790175534,78
2,5301,0.14172522333002405,79
2,4589,0.13615250286670005,80
2,4389,0.12869952937611642,81
2,3839,0.12419118521957585,82
2,5513,0.12414507969656793,83
2,3146,0.11779334243899522,84
2,5514,0.11612587091063192,85
2,5271,0.11508131322730296,86
2,4588,0.11255050660703503,87
2,4365,0.0967413251254488,88
2,4590,0.091847031834416,89
2,4398,0.08929032889583748,90
2,3558,0.08720873081274241,91
2,3148,0.0841078878362498,92
2,4403,0.08285794183445189,93
2,5331,0.0787362419744348,94
2,2850,0.07755391814682294,95
2,5273,0.06863250683709685,96
2,3534,0.054421944986767584,97
2,5517,0.05341475748482787,98
2,5204,0.05187794417144535,99
2,3765,0.004519526702836455,100
3,3743,0.7895778795811519,1
3,4598,0.7092091820954476,2
3,5145,0.6437919515398038,3
3,5525,0.6373858381494674,4
3,3740,0.618679500715348,5
3,3726,0.6028072675230249,6
3,4136,0.6013664278427442,7
3,5421,0.5811384734009426,8
3,5426,0.5670514725795727,9
3,3747,0.526064114577084,10
3,4497,0.4966169093304881,11
3,4599,0.47461536696025386,12
3,3376,0.4660147913406526,13
3,4925,0.45580759532725507,14
3,5230,0.4216368005200676,15
3,4133,0.4123185702685539,16
3,2911,0.4040644061854972,17
3,4323,0.40313187261258726,18
3,3759,0.40077694135619424,19
3,2965,0.36697939412836345,20
3,3730,0.3664312854364128,21
3,2955,0.3582940667947801,22
3,4134,0.35744111913997567,23
3,4282,0.3571169189356312,24
3,5225,0.3418989663339457,25
3,5228,0.3415279122316812,26
3,2980,0.34061420465361725,27
3,2974,0.34001245145153725,28
3,3379,0.33886415915962187,29
3,3843,0.3375581381923393,30
3,5229,0.33583796570954255,31
3,4132,0.3346692323293336,32
3,2962,0.33236338645002667,33
3,5363,0.3316529464208149,34
3,4274,0.3274774842053898,35
3,4564,0.3197371092405623,36
3,4320,0.3070227029859981,37
3,3576,0.299080921802575,38
3,3735,0.29895172231491307,39
3,3385,0.29523450377182603,40
3,5307,0.29405521911780913,41
3,5306,0.28870730235726566,42
3,3752,0.28544413360963516,43
3,3378,0.2848510062725523,44
3,3533,0.2814661039105055,45
3,5424,0.27915146504626304,46
3,2913,0.27168335152940704,47
3,2956,0.2641809967695751,48
3,5605,0.26235357298329604,49
3,3586,0.2596487602218481,50
3,3148,0.2533283629575446,51
3,3778,0.2516846178489056,52
3,3147,0.2500020764608427,53
3,5536,0.24931992655468174,54
3,5332,0.2435028587396192,55
3,4137,0.23956894522064462,56
3,5607,0.23629660776475936,57
3,3146,0.2362440478999419,58
3,3386,0.22793225854031657,59
3,5279,0.2271014893286516,60
3,5147,0.2263265914846293,61
3,4836,0.22483172538390997,62
3,3534,0.2243640363961196,63
3,3023,0.2165949875907488,64
3,2912,0.21600327395525332,65
3,4508,0.21512460557218605,66
3,4951,0.2127364603875823,67
3,4389,0.20860218440175957,68
3,4287,0.20730982518238544,69
3,4673,0.20585154522453908,70
3,3377,0.20453918501460114,71
3,5393,0.20311141362287813,72
3,3191,0.20136708714708246,73
3,3141,0.19689311079755634,74
3,3097,0.19157796552658127,75
3,3541,0.18839753178758412,76
3,3718,0.18149995816551368,77
