docno,skill_uri,w
2822,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833,0.5031078457832336
2822,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5,0.5013487935066223
2822,http://data.europa.eu/esco/skill/4a193795-fa63-414e-9f2e-bfdb3924571e,0.4987311065196991
2822,http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e,0.4974247217178345
2822,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f,0.49585583806037903
2822,http://data.europa.eu/esco/skill/f6ac6241-adb2-4ce2-b35f-09832cbb11ea,0.49338310956954956
2823,http://data.europa.eu/esco/skill/81a2db2c-7e55-44d0-9cd9-74c25147d7cd,0.6812092065811157
2823,http://data.europa.eu/esco/skill/8df59017-f8e3-4a48-b321-79a38c597748,0.6437870860099792
2823,http://data.europa.eu/esco/skill/e2fb1ee4-fbf9-4690-b677-3e6ff7cfdc48,0.6259822249412537
2823,http://data.europa.eu/esco/skill/d512d178-37a6-4eab-a660-412d2bb0824a,0.6259462833404541
2823,http://data.europa.eu/esco/skill/70c573a8-de56-45cc-ae69-0a1073eef2b3,0.6212758421897888
2823,http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,0.6098746061325073
2823,http://data.europa.eu/esco/skill/bbd57056-80e0-45bb-a2c1-658ed99a1251,0.6089245080947876
2823,http://data.europa.eu/esco/skill/a9dc215e-4e26-4ac0-b1e8-a721a88af813,0.6087855696678162
2823,http://data.europa.eu/esco/skill/561c2525-5bd8-4d86-8f45-820f4be7db93,0.600113570690155
2823,http://data.europa.eu/esco/skill/f4b3b063-02df-4a92-bb0e-d01e45642c6f,0.5955727100372314
2823,http://data.europa.eu/esco/skill/94f2935b-b4ac-446e-9775-60b4239d016c,0.5947156548500061
2823,http://data.europa.eu/esco/skill/3f5d00a0-d08a-4b50-ad5e-390e20466d8c,0.5903952717781067
2823,http://data.europa.eu/esco/skill/1cca610d-2afc-44a7-97fc-f2262fb5fc75,0.5881167054176331
2823,http://data.europa.eu/esco/skill/2cb9cefd-5333-4893-ba47-9b38d13f7ec6,0.5870806574821472
2823,http://data.europa.eu/esco/skill/8ed02827-a49f-488a-b5b9-34201dd4fbee,0.5867999792098999
2824,http://data.europa.eu/esco/skill/b9fa8c6d-a837-45e3-84ac-848defae9f50,0.7598934769630432
2824,http://data.europa.eu/esco/skill/2e7a8114-3e1b-4ca5-98a4-e0dc5abfe827,0.7416003942489624
2824,http://data.europa.eu/esco/skill/2b87f4e6-c4cf-4b4c-8157-e2794d136617,0.7043769955635071
2824,http://data.europa.eu/esco/skill/730ca804-84f4-42ed-a6c7-791b40b3eaa0,0.6805973052978516
2824,http://data.europa.eu/esco/skill/ccf87541-680c-4943-914f-58bb61358266,0.6799948215484619
2824,http://data.europa.eu/esco/skill/44aa3a70-2022-4a5e-8b79-e0485737d29a,0.674392580986023
2824,http://data.europa.eu/esco/skill/2c66f1a3-0f4c-498c-acbe-1b369dfcb6f2,0.6695621013641357
2824,http://data.europa.eu/esco/skill/637ca2e2-0624-48b1-be6e-9ff4580344ac,0.6323456764221191
2824,http://data.europa.eu/esco/skill/3b902a0e-b729-49ac-8f5f-f2ac312a3c64,0.6311226487159729
2824,http://data.europa.eu/esco/skill/7ee20fe2-facd-4cc5-837b-927429e0e7ac,0.6236167550086975
2824,http://data.europa.eu/esco/skill/3659c733-e366-4a2f-86c6-304ab01481cc,0.6183114051818848
2824,http://data.europa.eu/esco/skill/bc9f3c50-ff9f-42b5-a2e9-c388779c707b,0.6112556457519531
2824,http://data.europa.eu/esco/skill/4d5a2c88-bfbc-49d2-b9f1-1cf158c6617f,0.6077678799629211
2824,http://data.europa.eu/esco/skill/add5de06-4fcc-4d9a-9b27-4db9722c9be7,0.6057824492454529
2824,http://data.europa.eu/esco/skill/6e47b77e-5707-4f87-914a-34251fda4926,0.6033914685249329
2825,http://data.europa.eu/esco/skill/1a489f62-88ea-490f-a46e-864161ed6ca2,0.636971652507782
2825,http://data.europa.eu/esco/skill/dc417e19-edb4-4401-883a-2375f67a162f,0.636029839515686
2825,http://data.europa.eu/esco/skill/e78ac0fc-7a1d-4462-960a-a560c2e152ce,0.6333409547805786
2825,http://data.europa.eu/esco/skill/f9411f5f-0bb8-4f92-91c4-38b8b38e5179,0.6309311985969543
2825,http://data.europa.eu/esco/skill/011711eb-f20b-4d64-84d7-17b8979946dc,0.6302263140678406
2825,http://data.europa.eu/esco/skill/e6e7061f-8211-455a-9a65-adaab3f1f6a1,0.6246677041053772
2825,http://data.europa.eu/esco/skill/39f9b48c-04b5-4e6f-9c52-3cdb29a5a93b,0.6190599203109741
2825,http://data.europa.eu/esco/skill/c33075f4-c3ab-421f-bc5e-65d6c1fdc950,0.6185888648033142
2825,http://data.europa.eu/esco/skill/c9f4efcd-e16a-4515-a0cb-60c6c479853d,0.6138387322425842
2825,http://data.europa.eu/esco/skill/75d73a0d-d26d-4520-896b-0fcb8c384ece,0.6125658750534058
2825,http://data.europa.eu/esco/skill/486e4f39-e968-41f4-955e-56e9eba96ef5,0.6082231402397156
2825,http://data.europa.eu/esco/skill/7bb85eab-18df-437c-adce-7b729abb315e,0.6068384051322937
2825,http://data.europa.eu/esco/skill/48fd824b-aedf-4613-9fde-3099d88feba7,0.6066315174102783
2825,http://data.europa.eu/esco/skill/c5f3e735-917b-4024-b2cf-19f4f75b2469,0.6047235727310181
2825,http://data.europa.eu/esco/skill/22fedbdc-8103-4ade-9c83-f0f861c8b900,0.6040590405464172
2826,http://data.europa.eu/esco/skill/148ee840-2b81-44e5-914c-4c19ed1649ea,0.8210484385490417
2826,http://data.europa.eu/esco/skill/313ca66d-01e6-49af-aa8c-cf8f27c00814,0.7421426177024841
2826,http://data.europa.eu/esco/skill/d019e141-80a7-4a38-9aa9-972e663e7f55,0.7390832304954529
2826,http://data.europa.eu/esco/skill/2e686e71-dd6a-45f0-bbda-0c01e2653de3,0.7360491752624512
2826,http://data.europa.eu/esco/skill/486e4f39-e968-41f4-955e-56e9eba96ef5,0.7358946800231934
2826,http://data.europa.eu/esco/skill/1d5526b3-f17b-46fc-ba7d-f4a32d908a7e,0.7279973030090332
2826,http://data.europa.eu/esco/skill/cf2eca70-a30c-4bb7-aeda-61c434a0f05c,0.7214998006820679
2826,http://data.europa.eu/esco/skill/1a489f62-88ea-490f-a46e-864161ed6ca2,0.7214239239692688
2826,http://data.europa.eu/esco/skill/68828bd3-4137-4a1f-9a1c-57060418d56d,0.7110464572906494
2826,http://data.europa.eu/esco/skill/2abb9db5-350c-444c-8292-0e0b2ce00f9a,0.7079308032989502
2826,http://data.europa.eu/esco/skill/83f93b06-ca8c-4f48-9f18-5af1d2ff1db6,0.6985436081886292
2826,http://data.europa.eu/esco/skill/52894650-9077-40f0-96d6-6f07d1a6cafa,0.6769808530807495
2826,http://data.europa.eu/esco/skill/c0508d27-e150-49c0-92be-f63f0e0f0cc7,0.6758100390434265
2826,http://data.europa.eu/esco/skill/bb53ee36-a5af-4c32-93f0-0438a437e509,0.6667038202285767
2826,http://data.europa.eu/esco/skill/b8990fac-b9d6-4c9a-980c-fd6753757106,0.6643544435501099
2827,http://data.europa.eu/esco/skill/1a59af95-f36a-4d99-a5ca-6a7a46e2ecb0,0.735694408416748
2827,http://data.europa.eu/esco/skill/f1a68bc3-fec2-45bb-bc87-ff7dcbd36df0,0.7119491100311279
2827,http://data.europa.eu/esco/skill/09cac140-367e-45f5-b19f-6430e75e5a2a,0.7007611393928528
2827,http://data.europa.eu/esco/skill/c3c2d9c4-bed3-4312-9cf8-f9bb719f42d2,0.686994194984436
2827,http://data.europa.eu/esco/skill/4c9d0645-a561-4702-8d3f-f3719aff1a72,0.6573389172554016
2827,http://data.europa.eu/esco/skill/272b53d5-8a03-43d1-b0ba-e93dcd9dbcdf,0.6521154642105103
2827,http://data.europa.eu/esco/skill/8813bf9b-86f3-47d1-849d-399121e6d429,0.650081217288971
2827,http://data.europa.eu/esco/skill/5b8cac19-0767-43a2-b36c-8091a2cee923,0.6483724117279053
2827,http://data.europa.eu/esco/skill/254235cd-d928-49d1-ae51-b7c909404fe1,0.6430208683013916
2827,http://data.europa.eu/esco/skill/e2088cd0-b174-468a-adc0-921efdadb337,0.6413679718971252
2827,http://data.europa.eu/esco/skill/0e161427-3369-47c0-8669-9e226207f6d0,0.6367621421813965
2827,http://data.europa.eu/esco/skill/0f46a403-9606-465f-8247-8ae975ff4f35,0.6352586150169373
2827,http://data.europa.eu/esco/skill/64ff8d5f-58a8-4efb-af5a-e161854b3e9a,0.634387731552124
2827,http://data.europa.eu/esco/skill/fc511e12-fe90-40a0-bec8-227abb5e4255,0.6338387131690979
2827,http://data.europa.eu/esco/skill/80f308e6-0e09-404a-80cd-ec5f50f6f304,0.6301432847976685
2828,http://data.europa.eu/esco/skill/6055a4be-3f41-47e3-acd1-0535fa17e04c,0.788185179233551
2828,http://data.europa.eu/esco/skill/cad6cbf5-fd1c-40af-8c56-605964d044b5,0.7595154047012329
2828,http://data.europa.eu/esco/skill/27ef6576-abf1-4825-8d9e-10f1c33dfe4f,0.7448509335517883
2828,http://data.europa.eu/esco/skill/68e8e227-b843-4f2b-8572-9cbe63aada3a,0.7263248562812805
2828,http://data.europa.eu/esco/skill/fd61cec0-cfab-4a4a-9157-e8f21e612116,0.7120298743247986
2828,http://data.europa.eu/esco/skill/e1479957-1606-4dbd-90f7-4c46c615936c,0.7078595757484436
2828,http://data.europa.eu/esco/skill/dcb01a4f-720a-480f-b61a-11a1286d56f3,0.7054252028465271
2828,http://data.europa.eu/esco/skill/949fe489-274a-4ce5-8c00-334b46b144e3,0.7039599418640137
2828,http://data.europa.eu/esco/skill/2f7800d9-e200-4395-b606-00db52841660,0.7016782164573669
2828,http://data.europa.eu/esco/skill/8a1942a8-bebd-4cc5-bdff-fe215aaa3de5,0.6974400281906128
2828,http://data.europa.eu/esco/skill/be6eac29-bb46-492d-a511-2438fca420bd,0.6907726526260376
2828,http://data.europa.eu/esco/skill/624fd970-2877-4290-9c01-0dedd5735bfe,0.6865525245666504
2828,http://data.europa.eu/esco/skill/bf056c12-eaba-4f00-b5a9-c4add7f841f3,0.6832280158996582
2828,http://data.europa.eu/esco/skill/4f1559a5-c0e6-4950-a66c-c57e12380602,0.6764456033706665
2828,http://data.europa.eu/esco/skill/9c2dc96b-5d53-4d26-8d90-644d10c3ba1c,0.662544846534729
2829,http://data.europa.eu/esco/skill/4938b245-1312-4e8f-adc9-a3ae031e4d70,0.7237949967384338
2829,http://data.europa.eu/esco/skill/2474e095-309f-4283-b880-6a3a9aec4d34,0.6374106407165527
2829,http://data.europa.eu/esco/skill/550ed2f5-be07-4fee-9dbc-0299209a933a,0.6293151378631592
2829,http://data.europa.eu/esco/skill/dcb01a4f-720a-480f-b61a-11a1286d56f3,0.6158415079116821
2829,http://data.europa.eu/esco/skill/33e5a0ea-6e6f-4b22-9865-71864de92985,0.6151219606399536
2829,http://data.europa.eu/esco/skill/63d22ad4-b8f9-4910-862f-febfdc2e7f5b,0.611694872379303
2829,http://data.europa.eu/esco/skill/41577315-0b55-41d1-9fa6-c4ad021d5783,0.5958958864212036
2829,http://data.europa.eu/esco/skill/6055a4be-3f41-47e3-acd1-0535fa17e04c,0.5955057740211487
2829,http://data.europa.eu/esco/skill/9ebefa04-1a5d-4e85-b98b-5d50f52d8052,0.5801481008529663
2829,http://data.europa.eu/esco/skill/be6eac29-bb46-492d-a511-2438fca420bd,0.5774598121643066
2829,http://data.europa.eu/esco/skill/85834248-bb25-418d-9e34-bb6c5af88418,0.5750558376312256
2829,http://data.europa.eu/esco/skill/7b3717e4-e963-44e0-b94f-1088a7242da0,0.5694275498390198
